,URL,Fabricante,Modelo,Versao,Valor,Cidade,Ano,Combustível,Placa final,KM,Câmbio,Cor,Carroceria,Desembaçador do vidro traseiro,Computador de bordo,Aceita troca,Pronta entrega,Motorização,Potência (cv),Torque (kgf.m),Velocidade máxima (km/h),Tempo 0-100 (s),Consumo cidade (km/l),Consumo estrada (km/l),Tração,Direção,Suspensão dianteira,Suspensão traseira,Freios dianteiros,Freios traseiros,Altura (mm),Largura (mm),Comprimento (mm),Peso (kg),Tanque (L),Entre-eixos (mm),Porta-Malas (L),Ocupantes,Desembaçador traseiro,Airbag para motorista,Direção elétrica,Volante multifuncional,Airbag central,Ar condicionado digital,Veículo de não fumante,Revisões realizadas,Laudo cautelar aprovado,Possui vistoria,Ar condicionado,Controle elétrico do vidros dianteiros,Travas elétricas,Retrovisores elétricos,Alarme,Freios abs,Bancos revestidos de couro,Airbags frontais,Câmbio automático,Rodas de liga leve,Piloto automático adaptativo,Airbags laterais,Controle elétrico do vidros traseiros,Distribuição eletrônica de frenagem (ebd),Volante com ajuste de altura,Conexão usb,Rádio,Sensores de estacionamento dianteiro,Faróis de neblina,Central multimídia,Nenhuma batida,Único dono,Pneus novos,Airbag duplo frontal,Airbag motorista,Ar-condicionado,Volante com regulagem de altura,Entradas usb,Bancos de couro,Vidros elétricos dianteiros,Vidros elétricos traseiros,Farol de neblina,Piloto automático adaptativo (acc),Sensor de estacionamento dianteiro,Direção hidráulica,Limpador do vidro traseiro,Cd player,Ar quente,Banco do motorista com ajuste de altura,Brake light,Conexão bluetooth,Parece novo,Limpador traseiro,Trio elétrico,Sistema star-stop,Ajuste elétrico dos retrovisores,Ipva pago,Saldão,Aerofólio,Alerta de cinto para passageiro da primeira fila,Baixa quilometragem,Licenciado esse ano,Isofix para fixação de cadeira infantil,Banco traseiro bipartido,Banco traseiro rebatível,Cintos de três pontos para todos os ocupantes,Encosto de cabeça para todos os ocupantes,Cintos três-pontos para todos os ocupantes,Encostos de cabeça no banco traseiro,Fixação para cadeirinhas infantis (isofix),Kit visibilidade,Controle de tração,Câmera de ré,Assistente de partida em rampa,Apple carplay,Limitador de velocidade,Alerta de cinto para condutor,Controle eletrônico de estabilidade,Luz no porta-luvas,Volante com ajuste de profundidade,Controle eletrônico de estabilidade (esc),Luz de cortesia no porta-luvas,Volante com regulagem de altura e profundidade,Banco do motorista com regulagem de altura,Assistente de subida em rampa,Start-stop,Garantia de fábrica,Sensor de chuva,Sensor de farol,Cd player com mp3,Tração 4x4,Adaptado para pcd,Sensores de estacionamento traseiro,Acendimento automático dos faróis,Teto solar,Rodas de aço com calotas,Protetor de caçamba,Chave canivete,Garantia de 1 ano,Sensor de estacionamento traseiro,Bluetooth,Navegador gps,Airbags de cortina,Alerta de mudança de faixa,Frenagem autônoma de emergência,Controle automático de descida,Roteador wi-fi,Luz de condução diurna,Espelhamento da tela do celular,Retrovisores rebatíveis eletricamente,Retrovisor interno fotocrômico,Assistente de descida,Frenagem autônoma de emergência (aeb),Retrovisor interno eletrocrômico,Retrovisores com rebatimento elétrico,Espelhamento de celular,Gps,Luz de condução diurna (drl),Wi-fi,Chave presencial,Luz no porta-malas,Luz de cortesia no porta-malas,Para-choque na cor do veículo,Entrada usb no banco de trás,Tração dianteira,Friso lateral,Porta-copos,Assistente de permanência em faixa,Alerta de ponto cego,Android auto sem fio,Faróis de led,Carregador de celular por indução,Apoio de braço para o motorista,Assistente de manutenção de faixa,Descanso de braço na primeira fileira,Android auto,Vidros elétricos dianteiros one touch,Estepe integral,Mylink,Sistema de conectividade veicular,Possui multas,Volante com acabamento em couro,Encomenda,Capota marítima,Sensor crepuscular,Tração 4x4 reduzida,Tração traseira,Vidros elétricos dianteiros antiesmagamento,Vidros elétricos traseiros one touch,Vidros elétricos traseiros antiesmagamento,Seta no retrovisor,Troca de marchas no volante,Auto hold,Sensor de estacionamento lateral,Saídas de ar condicionado na segunda fileira,Sistema de conectividade,Câmera 360°,Partida por botão,Terceira fileira de bancos,7 lugares,Airbags traseiros,Farol alto automático,Computador de bordo digital,Alerta de cinto para todos os ocupantes	,Ar condicionado digital de 2 zonas,Reconhecimento de placas de trânsito,Pneus de uso misto,Blindagem,Kit multimídia com tv,Banco do motorista com aquecimento,Banco do passageiro com aquecimento,Banco do motorista com ajuste elétrico,Trava multilock,Alerta de tráfego traseiro cruzado,Saídas de ar-condicionado na segunda fileira,Toca fitas,Ar-condicionado digital,Teto panorâmico,Veículo alienado,Farol de milha,Kit gnv,Apoio de cabeça para passageiros da segunda fileira,Ar condicionado digital de 3 zonas,Airbags de joelho,Banco do passageiro com ajuste elétrico,Caçamba de fibra,Estepe temporário,Barras longitudinais no teto,Cluster digital,Regulagem de altura do facho dos faróis,Certificado,Faróis com ajuste de altura,Ar-condicionado digital de 2 zonas,Faróis de xenônio,Câmera 360º,Capa de banco,Lanternas traseiras de led,Faróis com projetor,Ancoragem de cadeiras infantis,Apoio de braço no banco traseiro,Monitoramento de pressão dos pneus,Park assist,Faróis de led matrix,Apple carplay sem fio,Calha de chuva,Alças de segurança no teto,Freio a disco dianteiro
19,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/kwid/2023/intense-1-0-12v-sce-flex/detalhes/12339706?page=detail,Renault,Kwid,Intense 1.0 12v SCe (Flex),R$ 59.900,Salvador - BA,2022/2023,Flex,4,57,Manual,Prata,Hatch,,,Sim,Sim,1.0,71 (E) / 68 (G),10.0 (E) / 9.4 (G),156 (E) / 152 (G),13.2 (E) / 13.5 (G),10.8 (E) / 15.3 (G),11 (E) / 15.7 (G),Dianteira,Elétrica,"Tipo MacPherson, triângulos inferiores, amortecedores hidráulicos telescópicos e molas helicoidais","Suspensão traseira composta por eixo rígido, molas helicoidais e amortecedores hidráulicos telescópicos verticais",Dois freios à disco,Tambor,1479,1579,3680,820,38,2423,290,5,,Sim,Sim,,,,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,Sim,,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,,,,Sim,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,Sim,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,https://www.mobiauto.com.br/comprar/carros/ba-salvador/nissan/kicks/2018/1-6-sv-cvt-flex/detalhes/12338273?page=detail,Nissan,Kicks,1.6 SV CVT (Flex),R$ 79.900,Salvador - BA,2017/2018,Flex,8,69,CVT,Branco,SUV,Sim,Sim,Sim,Sim,1.6,114 (E),15.5 (E),N/C,- (E),N/C,N/C,dianteira,,,,Freios à disco.,,1590,1760,4295,,,2610,,5,Sim,Sim,Sim,,,,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/ix35/2016/2-0l-16v-gls-top-flex-aut/detalhes/11713637?page=detail,Hyundai,ix35,2.0L 16v GLS Top (Flex) (Aut),R$ 73.900,Salvador - BA,2015/2016,Flex,5,97.000,Automática,Branco,SUV,Sim,Sim,Sim,Sim,2.0,167 (F) / 157 (G),20.598267 (F) / 19.170666 (G),181 (F),10.8 (F),6.1 (F) / 8.8 (G),10.5 (F),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1655,1820,4410,1492,58,2640,728,5,Sim,Sim,Sim,,,,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,,,,Sim,Sim,,,Sim,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/fiat/siena/2012/fire-1-0-8v-flex/detalhes/12335290?page=detail,Fiat,Siena,Fire 1.0 8V (Flex),R$ 32.900,Lauro de Freitas - BA,2011/2012,Flex,5,140.405,Manual,Azul,Sedan,,,Sim,,1.0,75 (E) / 73 (G),9.9 (E) / 9.1 (G),157 (E) / 156 (G),16.4 (E),9.9 (E),13.8 (E),dianteira,,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1425,1634,4135,1040,48,2373,500,5,Sim,,,,,,Sim,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,Sim,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/volkswagen/crossfox/2013/1-6-flex/detalhes/12335013?page=detail,Volkswagen,CrossFox,1.6 (Flex),R$ 45.900,Lauro de Freitas - BA,2013/2013,Flex,3,82.832,Automática,Branco,Hatch,,,Sim,,,N/C,N/C,N/C,- (E),N/C,N/C,,,,,,,,,0,,,,,,,Sim,,,,,Sim,,,,Sim,,,,,Sim,,Sim,,Sim,,Sim,,,,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,,Sim,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/etios/2019/x-plus-1-5-aut-flex/detalhes/12306128?page=detail,Toyota,Etios,X Plus 1.5 (Aut) (Flex),R$ 64.900,Salvador - BA,2018/2019,Flex,4,113.622,Automática,Branco,Hatch,,Sim,Sim,,1.5,107 (E) / 102 (G),14.683913 (E) / 14.276027 (G),187 (E),11.1 (E),8.1 (E) / 11.9 (G),13.2 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1510,1695,3884,1003,45,2460,270,5,Sim,Sim,Sim,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,,Sim,Sim,,Sim,Sim,Sim,,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/crossfox/2013/1-6-vht-flex/detalhes/12306081?page=detail,Volkswagen,CrossFox,1.6 VHT (Flex),R$ 41.900,Salvador - BA,2012/2013,Flex,7,87.603,Manual,Prata,SW & Perua,,Sim,Sim,,1.6,104 (E) / 101 (G),15.601658 (E) / 15.397715 (G),175 (E) / 173 (G),11 (E),7.8 (E),10.9 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1639,1689,4082,1130,50,2469,260,5,Sim,Sim,,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,Sim,Sim,,Sim,,,Sim,Sim,Sim,,,Sim,,,Sim,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/celta/2013/lt-1-0-flex/detalhes/12306045?page=detail,Chevrolet,Celta,LT 1.0 (Flex),R$ 34.900,Salvador - BA,2013/2013,Flex,0,141.399,Manual,Vermelho,Hatch,,,Sim,,1.0,78 (E) / 77 (G),9.6873045 (E) / 9.483361 (G),161 (E) / 156 (G),13.4 (E),9.5 (E),12.2 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco.,,1408,1626,3788,890,54,2443,260,5,Sim,Sim,,,,,,,,,Sim,Sim,Sim,,Sim,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,Sim,,,,,Sim,,,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,https://www.mobiauto.com.br/comprar/carros/ba-salvador/ford/ranger-cabine-dupla/2014/ranger-3-2-xlt-cd-4x4-aut/detalhes/12304125?page=detail,Ford,Ranger Cabine Dupla,Ranger 3.2 XLT CD 4x4 (Aut),R$ 109.990,Salvador - BA,2014/2014,Diesel,9,133.000,Automática,Branco,Picapes,,Sim,Sim,Sim,3.2,200 (D),47.926662 (D),170 (D),12.9 (D),N/C,N/C,4x4,,Suspensão tipo braços triangulares e dianteira com barra estabilizadora,"Suspensão tipo eixo transversal (beam) e traseira com barra estabilizadora, roda tipo rígida e molas feixe de lâminas.",,,1848,1815,5351,,80,3220,,5,,Sim,,,,,Sim,,,,,,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,,Sim,Sim,Sim,,Sim,,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/volkswagen/gol/2017/novo-1-6-flex/detalhes/12298593?page=detail,Volkswagen,Gol,Novo  1.6 (Flex),R$ 41.900,Lauro de Freitas - BA,2017/2017,Flex,4,133.018,Manual,Branco,Hatch,,,Sim,,,N/C,N/C,N/C,- (E),N/C,N/C,,,,,,,,,0,,,,,,,Sim,Sim,,,,Sim,,,,Sim,,,,,Sim,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,Sim,,,Sim,,,,Sim,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/gol/2023/1-0-12v-flex/detalhes/12040867?page=detail,Volkswagen,Gol,1.0 12v (Flex),R$ 59.900,Salvador - BA,2022/2023,Flex,4,247,Manual,Branco,Hatch,Sim,,Sim,,1.0,84 (E) / 77 (G),10.3 (E) / 9.6 (G),164 (E) / 162 (G),13.4 (E) / 13.7 (G),9.1 (E) / 13.3 (G),10.1 (E) / 14.4 (G),Dianteira,Hidráulica,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco ventilados,Tambor ,1475,1893,3892,901,55,2467,285,5,Sim,Sim,Sim,,,,Sim,,Sim,,Sim,Sim,,,,Sim,,Sim,,,,,,,,Sim,,,,,,,,Sim,Sim,Sim,,Sim,,Sim,,,,,,Sim,,Sim,Sim,,,Sim,Sim,,,,,,,,Sim,,,,,,,,,,Sim,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/chevrolet/onix/2019/1-0-lt-spe-4/detalhes/12290586?page=detail,Chevrolet,Onix,1.0 LT SPE/4,R$ 56.900,Lauro de Freitas - BA,2019/2019,Flex,5,79.000,Manual,Cinza,Hatch,Sim,Sim,Sim,Sim,1.0,80 (E) / 78 (G),9.8 (E) / 9.5 (G),N/C,- (E),8.8 (E) / 12.9 (G),15.3 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,Tambor,1475,1705,3933,1021,54,2528,280,5,Sim,Sim,Sim,Sim,,,Sim,,Sim,Sim,Sim,Sim,,,Sim,Sim,,Sim,,,,,,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,,,,Sim,,,,,,Sim,,Sim,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,https://www.mobiauto.com.br/comprar/carros/ba-salvador/caoa-chery/tiggo-7/2021/1-5-txs-turbo-flex-aut/detalhes/11734176?page=detail,CAOA Chery,Tiggo 7,1.5 TXS Turbo Flex (Aut),R$ 99.900,Salvador - BA,2020/2021,Flex,5,46.676,Automática,Branco,SUV,,,Sim,,1.5 Turbo,150 (E) / 147 (G),21.4 (E) / 21.4 (G),180 (E),11.5 (E),6.6 (E) / 9.7 (G),7.6 (E) / 10.9 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal","Suspensão multibraço, roda tipo independente e mola helicoidal",Dois freios à disco ventilados,Dois freios à disco sólidos,1670,1837,4505,1500,57,2670,414,5,,Sim,,,,,,,,,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/fastback/2023/audace-turbo-200-flex-aut/detalhes/12088931?page=detail,Fiat,Fastback,Audace Turbo 200 (Flex) (Aut),R$ 119.990,Salvador - BA,2023/2023,Flex,9,11.000,Automática,Cinza,SUV,Sim,Sim,Sim,,1.0 Turbo,130 (E) / 125 (G),20.4 (E) / 20.4 (G),196 (E) / 194 (G),9.4 (E) / 9.5 (G),8.4 (E) / 11.9 (G),10.2 (E) / 14.6 (G),Dianteira,Elétrica,"Mc Pherson com rodas independentes, braços oscilantes inferiores transversais com barra estabilizadora, molas helicoidais"," Eixo de torção com rodas semi independentes, molas helicoidais",Discos ventilados,Tambor,1545,1774,4427,1253,47,2533,516,5,Sim,Sim,Sim,Sim,,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,Sim,,,,,,,,,,Sim,Sim,,,,,,,,,,,,Sim,,,Sim,Sim,Sim,,,,Sim,Sim,,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/s10-cabine-dupla/2022/ltz-2-5/detalhes/12192196?page=detail,Chevrolet,S10 Cabine Dupla,LTZ 2.5,R$ 175.990,Salvador - BA,2022/2022,Flex,8,60,Automática,Branco,Picapes,Sim,Sim,,Sim,2.5,206 (E) / 197 (G),27.3 (E) / 26.3 (G),163 (E),9.1 (E),5.3 (E) / 8.1 (G),9.1 (E),4x4,,"Suspensão tipo braços triangulares e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam), roda tipo rígida e molas feixe de lâminas.",Dois freios à disco com dois discos ventilados.,,1825,1882,5347,1933,80,3096,,5,Sim,,Sim,Sim,,,,,,,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,Sim,,,Sim,Sim,,,,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,,,Sim,Sim,,Sim,Sim,,,Sim,,,,,,Sim,,Sim,Sim,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/volkswagen/voyage/2021/1-6-aut/detalhes/12255854?page=detail,Volkswagen,Voyage,1.6 (Aut.),R$ 59.900,Lauro de Freitas - BA,2020/2021,Flex,9,48.127,Automática,Prata,Sedan,,,Sim,Sim,1.6,120 (E) / 110 (G),16.8 (E) / 15.8 (G),185 (E) / 179 (G),10.1 (E) / 10.7 (G),8 (E) / 11.1 (G),10.1 (E) / 14.3 (G),Dianteira,Hidráulica,"Independente, McPherson com mola helicoidal",Eixo de torção com mola helicoidal,Discos ventilados,Tambor,1464,1656,4213,1058,55,2467,480,5,Sim,Sim,Sim,,,,Sim,,,,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,,Sim,Sim,,,,,,,,,,,Sim,,Sim,,Sim,,Sim,,,,,Sim,,,Sim,,,,Sim,,,,Sim,Sim,Sim,,,,,,,Sim,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,https://www.mobiauto.com.br/comprar/carros/ba-salvador/ford/ecosport/2019/storm-2-0-16v-4wd-aut-flex/detalhes/12240522?page=detail,Ford,EcoSport,Storm 2.0 16V 4WD (Aut) (Flex),R$ 83.900,Salvador - BA,2019/2019,Flex,3,76.000,CVT,Marrom,SUV,Sim,Sim,Sim,Sim,2.0,176 (E) / 170 (G),22.535728 (E) / 20.598267 (G),N/C,- (E),6.1 (E) / 8.8 (G),12 (E),4x4,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1693,1765,4269,1469,52,2521,356,5,Sim,Sim,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,,Sim,Sim,,,,Sim,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix-plus/2020/1-0-premier-turbo-flex-aut/detalhes/12197635?page=detail,Chevrolet,Onix Plus,1.0 Premier Turbo Flex (Aut),R$ 79.900,Salvador - BA,2019/2020,Flex,3,43.941,Automática,Prata,Sedan,Sim,Sim,Sim,Sim,1.0,116 (F),16.8 (F),N/C,- (F),12 (F),15.7 (F),Dianteira,,,,,,1470,1730,4474,,44,2600,469,5,Sim,Sim,Sim,,,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
